x,y
0.399037,0.410894
0.390948,0.243667
0.359186,0.166908
0.343485,0.298813
0.323909,0.369853
0.316401,0.438375
0.316779,0.462166
0.450132,0.274656
0.513837,0.358921
0.506096,0.464516
0.500713,0.503429
0.374239,0.474812
0.396405,0.634991
0.433645,0.78707
0.423815,0.827522
0.43241,0.462489
0.412164,0.667623
0.433904,0.820257
0.426171,0.836629
0.402542,0.43319
0.401945,0.405301
0.385564,0.236205
0.348449,0.163068
0.339385,0.295349
0.328514,0.362869
0.332478,0.417872
0.324245,0.445416
0.446796,0.265259
0.51967,0.348686
0.532318,0.455262
0.526125,0.490225
0.378052,0.470852
0.398726,0.619538
0.447563,0.777842
0.434907,0.804244
0.435823,0.454607
0.422533,0.669778
0.455376,0.825811
0.437232,0.842483
0.40522,0.428072
0.404621,0.400604
0.380712,0.23086
0.340878,0.160582
0.336187,0.293748
0.33171,0.358167
0.341768,0.405589
0.342785,0.426723
0.443834,0.258485
0.524826,0.332248
0.557696,0.433798
0.56155,0.46054
0.382121,0.467325
0.404799,0.612352
0.469139,0.766187
0.461932,0.793271
0.438988,0.447574
0.442997,0.667555
0.469796,0.830823
0.446255,0.850747
0.407554,0.424362
0.407091,0.397093
0.37706,0.227079
0.335263,0.159204
0.334059,0.292794
0.334399,0.35452
0.352114,0.395309
0.354903,0.416209
0.441032,0.254398
0.529644,0.318619
0.578733,0.406072
0.589701,0.439694
0.385728,0.464725
0.415164,0.619964
0.45571,0.780883
0.443948,0.807485
0.441282,0.442743
0.467402,0.657876
0.478847,0.835545
0.453488,0.85973
0.410028,0.423299
0.40982,0.395693
0.374262,0.224719
0.331403,0.160103
0.333538,0.293126
0.338079,0.352619
0.3605,0.391902
0.363956,0.413189
0.437964,0.255186
0.529459,0.303521
0.595231,0.3768
0.615751,0.405466
0.389838,0.464024
0.422491,0.630322
0.470248,0.775352
0.446093,0.810309
0.442853,0.440772
0.494178,0.648672
0.484614,0.836409
0.461401,0.868076
0.411847,0.423965
0.412086,0.396526
0.372016,0.231261
0.332049,0.171379
0.334772,0.295728
0.342382,0.353509
0.367469,0.391608
0.371238,0.413197
0.434866,0.261195
0.526645,0.29067
0.599824,0.339359
0.62725,0.36282
0.393068,0.464483
0.426412,0.639346
0.472275,0.782909
0.461435,0.819608
0.44346,0.441346
0.512786,0.635323
0.49108,0.830839
0.466953,0.871873
0.412877,0.426901
0.413839,0.39925
0.370757,0.237761
0.33374,0.180824
0.339065,0.307133
0.347109,0.360801
0.371245,0.401625
0.37615,0.421043
0.431661,0.270383
0.519432,0.281217
0.592026,0.304752
0.615801,0.320771
0.39541,0.466382
0.427593,0.647412
0.472795,0.789312
0.46197,0.837645
0.442998,0.444277
0.524539,0.628776
0.494757,0.83039
0.470941,0.873125
0.41355,0.431194
0.415243,0.403046
0.370251,0.243596
0.335918,0.188372
0.343001,0.317153
0.351093,0.368976
0.372759,0.412413
0.376554,0.433309
0.429347,0.278662
0.504286,0.278101
0.55432,0.280833
0.573369,0.290084
0.397317,0.470532
0.42756,0.654222
0.467575,0.794678
0.456449,0.839903
0.442203,0.448075
0.520541,0.629882
0.492848,0.83114
0.469329,0.87301
0.414059,0.435973
0.416464,0.406863
0.370192,0.248386
0.338035,0.194096
0.3468,0.325976
0.354517,0.377058
0.373453,0.422237
0.376221,0.444206
0.427453,0.284869
0.486927,0.278034
0.525142,0.255499
0.536258,0.262003
0.398896,0.475167
0.426025,0.662321
0.466387,0.798636
0.452799,0.843608
0.441303,0.452364
0.510473,0.63162
0.489802,0.831738
0.466383,0.872638
0.413882,0.440617
0.417297,0.410251
0.370454,0.252445
0.340073,0.198527
0.349055,0.331525
0.357224,0.384191
0.373619,0.430541
0.375497,0.453288
0.424571,0.291386
0.473004,0.283811
0.512355,0.227414
0.496987,0.264199
0.399564,0.481699
0.423491,0.667955
0.4584,0.803608
0.448052,0.851786
0.438899,0.457844
0.486145,0.64165
0.486132,0.835867
0.465499,0.876552
0.413434,0.445284
0.417936,0.413587
0.371175,0.255501
0.341848,0.2016
0.350959,0.335905
0.3629,0.418277
0.364253,0.516448
0.355098,0.539147
0.421733,0.296074
0.457467,0.284252
0.44854,0.267412
0.437973,0.283829
0.400283,0.487779
0.41232,0.670642
0.450097,0.805309
0.429773,0.844984
0.43648,0.462712
0.471401,0.644817
0.48261,0.838024
0.462163,0.871361
0.410813,0.448264
0.417255,0.415735
0.372899,0.257215
0.34456,0.202857
0.352779,0.339322
0.365702,0.429215
0.352278,0.521799
0.337714,0.555352
0.419692,0.299417
0.433549,0.290894
0.403956,0.284053
0.383694,0.307203
0.399483,0.490848
0.402086,0.662859
0.422568,0.805633
0.422145,0.846971
0.432341,0.467604
0.446867,0.652842
0.477861,0.842032
0.458029,0.868433
0.408885,0.445948
0.416688,0.413665
0.375673,0.255131
0.347146,0.200591
0.354786,0.340653
0.362834,0.439649
0.338959,0.536584
0.323452,0.571144
0.417675,0.300969
0.400254,0.309773
0.335807,0.365576
0.318426,0.376478
0.399696,0.4911
0.39774,0.664355
0.388875,0.82056
0.370166,0.855124
0.429193,0.46977
0.427274,0.661668
0.474234,0.844891
0.455378,0.867415
0.409771,0.439946
0.417644,0.408667
0.377788,0.252004
0.349165,0.196748
0.356455,0.340351
0.359687,0.443639
0.31705,0.522206
0.295137,0.536277
0.415762,0.301234
0.370385,0.334535
0.306589,0.415145
0.272111,0.396129
0.401699,0.490704
0.39085,0.669127
0.356258,0.834972
0.338719,0.860298
0.429501,0.463608
0.408698,0.666808
0.469913,0.843136
0.452159,0.86529
0.410307,0.450969
0.418955,0.41851
0.379958,0.256005
0.35149,0.197477
0.357908,0.342798
0.348411,0.44541
0.307561,0.521304
0.281632,0.5095
0.410848,0.298292
0.351604,0.365559
0.266311,0.446608
0.250321,0.458434
0.402913,0.500272
0.380519,0.677669
0.343704,0.839728
0.318873,0.86122
0.428239,0.465994
0.40408,0.683069
0.465899,0.84118
0.447045,0.862967
0.409313,0.456662
0.418863,0.424068
0.381536,0.260242
0.353318,0.198642
0.359063,0.345115
0.346568,0.446936
0.332064,0.524761
0.315242,0.538271
0.402065,0.29511
0.342431,0.389997
0.252194,0.494264
0.238797,0.501742
0.402847,0.505327
0.372693,0.689351
0.345433,0.845807
0.30531,0.866446
0.425943,0.468145
0.401353,0.694114
0.459367,0.838468
0.435679,0.861557
0.407,0.466933
0.417274,0.43108
0.381437,0.259609
0.353957,0.197233
0.359127,0.344315
0.344575,0.439334
0.347388,0.513368
0.317894,0.533632
0.395081,0.29274
0.327552,0.405634
0.372709,0.490537
0.332342,0.509804
0.401538,0.508201
0.371349,0.695702
0.349268,0.845856
0.306794,0.866785
0.421521,0.476847
0.398445,0.69485
0.449696,0.833227
0.427975,0.859555
0.406538,0.473444
0.417049,0.436085
0.381644,0.261414
0.355118,0.198095
0.359347,0.345363
0.339588,0.397327
0.307954,0.387177
0.287998,0.445342
0.38861,0.293301
0.320457,0.417493
0.368789,0.501051
0.332557,0.526981
0.401023,0.510011
0.372156,0.69951
0.360417,0.839144
0.314561,0.863117
0.419872,0.480537
0.396387,0.703824
0.436235,0.827016
0.420559,0.858048
0.407081,0.478615
0.417256,0.440076
0.381623,0.263671
0.364881,0.19816
0.359408,0.346587
0.336858,0.352391
0.308551,0.359902
0.297191,0.3542
0.383752,0.294528
0.31662,0.426199
0.355167,0.534645
0.346096,0.541209
0.401949,0.510167
0.37036,0.701258
0.357924,0.840515
0.324667,0.859037
0.41948,0.48378
0.395126,0.710493
0.419136,0.821579
0.40742,0.856635
0.407692,0.482727
0.41749,0.443392
0.381432,0.266658
0.370113,0.200888
0.359348,0.348073
0.33433,0.324535
0.296703,0.337848
0.292777,0.325563
0.379484,0.298265
0.316739,0.433049
0.37402,0.545582
0.36455,0.555259
0.402692,0.509467
0.369173,0.697309
0.36419,0.833559
0.332217,0.852052
0.41969,0.48696
0.402497,0.712303
0.405286,0.818037
0.393651,0.856334
0.408168,0.486048
0.417683,0.446365
0.381251,0.27942
0.374542,0.204949
0.359178,0.353343
0.331682,0.309661
0.281541,0.362427
0.272755,0.344336
0.377354,0.302135
0.314957,0.434188
0.38446,0.541958
0.376536,0.551321
0.40316,0.508944
0.368213,0.694577
0.369601,0.826884
0.373379,0.84213
0.42053,0.491259
0.399528,0.707535
0.391984,0.813053
0.378616,0.856462
0.408304,0.488596
0.417743,0.448832
0.381248,0.286622
0.37937,0.209206
0.359079,0.357244
0.317693,0.391457
0.266746,0.424323
0.254387,0.44524
0.376534,0.305204
0.316856,0.432589
0.39698,0.529586
0.390365,0.538467
0.401848,0.507543
0.367455,0.690929
0.390445,0.837278
0.373693,0.858172
0.420732,0.494391
0.397964,0.699567
0.380419,0.81072
0.374496,0.846661
0.407661,0.488731
0.417443,0.450792
0.381278,0.291974
0.383189,0.212486
0.35899,0.360604
0.323353,0.419264
0.281572,0.473162
0.268631,0.486516
0.381886,0.30591
0.325119,0.423221
0.39372,0.49322
0.395851,0.517677
0.399838,0.505155
0.365882,0.686868
0.395782,0.836061
0.383157,0.858027
0.420388,0.496226
0.395996,0.688874
0.368089,0.809503
0.353833,0.837336
0.405548,0.486842
0.4162,0.45204
0.38155,0.29612
0.386115,0.214941
0.35907,0.363403
0.319153,0.412066
0.307323,0.49569
0.306858,0.505453
0.386923,0.305882
0.333793,0.413754
0.386179,0.472833
0.391093,0.492653
0.397333,0.502831
0.363193,0.680423
0.400321,0.837672
0.387156,0.863166
0.417889,0.495748
0.390089,0.679021
0.358993,0.81121
0.337484,0.834542
0.402286,0.484407
0.406588,0.455136
0.382075,0.299306
0.388322,0.216874
0.364313,0.320874
0.320655,0.420507
0.302255,0.474306
0.301926,0.488713
0.391228,0.305361
0.341486,0.405131
0.391924,0.463719
0.385026,0.47315
0.393011,0.495522
0.357278,0.671476
0.40016,0.839488
0.391609,0.865976
0.415426,0.495164
0.381775,0.673919
0.352421,0.817231
0.337123,0.833641
0.397214,0.481634
0.396485,0.457335
0.382866,0.302017
0.389196,0.219236
0.363828,0.318408
0.323924,0.401024
0.309919,0.497879
0.31034,0.526491
0.395607,0.304513
0.348267,0.397732
0.387403,0.450166
0.379895,0.459365
0.385084,0.488292
0.349279,0.665392
0.370504,0.829794
0.361454,0.8596
0.409506,0.49544
0.372983,0.674807
0.349024,0.822961
0.347625,0.832803
0.392974,0.479668
0.38878,0.459035
0.383434,0.304451
0.389458,0.221515
0.364261,0.298986
0.320624,0.399811
0.301668,0.502127
0.287903,0.512176
0.399924,0.303276
0.353926,0.391458
0.382532,0.440208
0.37445,0.449347
0.378637,0.48425
0.33653,0.662642
0.355846,0.835278
0.335565,0.865315
0.405036,0.495972
0.364316,0.674563
0.348255,0.829749
0.352676,0.835069
0.383044,0.477141
0.376461,0.461298
0.381892,0.311477
0.387232,0.22628
0.364424,0.28552
0.314126,0.389038
0.281611,0.486844
0.272672,0.512852
0.40361,0.303091
0.358457,0.387115
0.377633,0.434028
0.36905,0.443208
0.369086,0.480672
0.324113,0.672868
0.325518,0.84064
0.310768,0.860104
0.393876,0.496728
0.359615,0.678098
0.347849,0.835531
0.358203,0.83857
0.375956,0.472293
0.367618,0.460688
0.380662,0.31625
0.384831,0.23055
0.36486,0.276179
0.309631,0.374989
0.261605,0.456646
0.243547,0.472436
0.413079,0.30977
0.420636,0.390027
0.458956,0.459775
0.457616,0.476206
0.359621,0.475281
0.304989,0.67733
0.286908,0.846781
0.268388,0.849162
0.387067,0.497058
0.357573,0.680166
0.347146,0.839457
0.357154,0.849153
0.370712,0.469073
0.360943,0.46033
0.379426,0.320666
0.382026,0.235194
0.365272,0.268741
0.302633,0.348412
0.245449,0.431435
0.224961,0.457081
0.420245,0.316758
0.430838,0.385672
0.473286,0.452761
0.471863,0.467351
0.352246,0.47225
0.287243,0.669914
0.246461,0.839656
0.234693,0.837173
0.382118,0.497571
0.358105,0.680711
0.347333,0.840109
0.360992,0.849462
0.363152,0.459872
0.351009,0.45458
0.365203,0.329973
0.368983,0.249207
0.365509,0.266134
0.295334,0.321231
0.239771,0.391245
0.215664,0.415013
0.426383,0.324663
0.459318,0.389657
0.486932,0.445474
0.498675,0.465452
0.343817,0.466538
0.268876,0.662975
0.205026,0.824035
0.199901,0.81699
0.37834,0.497998
0.359761,0.681408
0.348661,0.838916
0.365646,0.848064
0.355416,0.45341
0.341854,0.449619
0.351203,0.333713
0.356732,0.256989
0.362887,0.273936
0.287719,0.305427
0.219913,0.350942
0.212904,0.361021
0.429483,0.330182
0.476329,0.389991
0.511966,0.446185
0.526623,0.466127
0.334829,0.464367
0.267525,0.659588
0.174474,0.817671
0.169826,0.785088
0.373862,0.499799
0.363913,0.685254
0.35038,0.83662
0.368812,0.845452
0.352549,0.448064
0.338934,0.443854
0.344907,0.330656
0.351539,0.259659
0.363446,0.273516
0.28761,0.297878
0.224939,0.316694
0.211642,0.33035
0.430052,0.340685
0.482625,0.390872
0.52289,0.445978
0.541859,0.465449
0.335382,0.462168
0.271693,0.649685
0.152734,0.810652
0.150817,0.762728
0.372506,0.502854
0.367799,0.69034
0.351188,0.837797
0.366954,0.851377
0.348983,0.444409
0.33545,0.440219
0.33848,0.329001
0.34619,0.261472
0.357329,0.28532
0.280642,0.296065
0.221924,0.328686
0.206235,0.334651
0.429222,0.353713
0.487286,0.392283
0.527659,0.454534
0.549753,0.473315
0.331066,0.464038
0.265643,0.655224
0.34782,0.632494
0.304219,0.61935
0.371293,0.509505
0.37016,0.698333
0.352531,0.842943
0.365624,0.852357
0.345736,0.440901
0.332032,0.436057
0.330809,0.31776
0.340425,0.258018
0.35983,0.290552
0.284531,0.297146
0.225606,0.354537
0.201858,0.386318
0.429655,0.357302
0.498398,0.392575
0.529237,0.474112
0.551646,0.49585
0.328216,0.463478
0.274927,0.652803
0.336763,0.629118
0.318717,0.591826
0.368903,0.511853
0.371569,0.701726
0.35377,0.845155
0.364073,0.855059
0.344055,0.430811
0.33079,0.423009
0.330528,0.307493
0.33846,0.253216
0.364743,0.294477
0.285187,0.291316
0.243441,0.379368
0.230516,0.40652
0.428212,0.355866
0.502071,0.393838
0.51911,0.476385
0.52899,0.490382
0.326955,0.461862
0.266188,0.648893
0.34352,0.592775
0.324409,0.552524
0.366113,0.513121
0.372173,0.703469
0.354548,0.846388
0.362638,0.860199
0.342302,0.425666
0.329236,0.415376
0.331348,0.298733
0.337892,0.246805
0.369271,0.297396
0.287649,0.290881
0.254543,0.396119
0.237044,0.417604
0.42882,0.355287
0.500167,0.396652
0.50466,0.492565
0.517975,0.504304
0.326298,0.460615
0.267761,0.645956
0.376569,0.560204
0.352806,0.527411
0.363737,0.513955
0.372268,0.703624
0.356019,0.842364
0.361255,0.862132
0.346664,0.427024
0.332703,0.413142
0.33325,0.291412
0.338531,0.239905
0.373842,0.299611
0.290186,0.291825
0.260579,0.401499
0.242117,0.422293
0.42823,0.350067
0.492884,0.398459
0.478406,0.506825
0.478347,0.541434
0.33416,0.463943
0.272991,0.65018
0.399595,0.548939
0.37332,0.527642
0.363901,0.512638
0.371878,0.704043
0.356949,0.841636
0.364986,0.863557
0.353387,0.442723
0.337731,0.423329
0.334051,0.285409
0.338852,0.23228
0.377722,0.30115
0.290984,0.29241
0.279476,0.428885
0.267211,0.453725
0.427149,0.34316
0.484558,0.392166
0.46786,0.48642
0.472136,0.520868
0.344015,0.474033
0.281786,0.657798
0.416199,0.565286
0.392491,0.644424
0.367542,0.510223
0.371379,0.704767
0.357741,0.841036
0.365982,0.866467
0.353413,0.444303
0.337478,0.42255
0.334341,0.28033
0.339128,0.225391
0.380611,0.301575
0.291632,0.294007
0.291522,0.444568
0.283666,0.472459
0.425842,0.335517
0.463325,0.398216
0.436332,0.50109
0.433458,0.523014
0.34334,0.491976
0.290954,0.664922
0.429859,0.573669
0.403792,0.64952
0.358681,0.498859
0.370204,0.695794
0.358412,0.840508
0.36994,0.867868
0.352493,0.446001
0.336227,0.425275
0.334226,0.294276
0.335674,0.223077
0.36185,0.295404
0.284665,0.297472
0.290647,0.451981
0.286693,0.482205
0.424567,0.32869
0.442894,0.398398
0.405532,0.49863
0.404825,0.520284
0.342286,0.498294
0.298079,0.671224
0.438086,0.58731
0.411152,0.664929
0.354499,0.492412
0.3693,0.693227
0.358969,0.840036
0.37179,0.870638
0.348891,0.451535
0.334052,0.431959
0.335086,0.300143
0.332998,0.222058
0.350246,0.294042
0.276721,0.300249
0.292142,0.45907
0.278158,0.47732
0.416212,0.31316
0.427926,0.396115
0.384948,0.497342
0.384137,0.518351
0.337101,0.510735
0.335993,0.666403
0.454518,0.599336
0.467537,0.613863
0.347179,0.488773
0.37288,0.707392
0.355678,0.855672
0.372352,0.870535
0.344333,0.453258
0.33224,0.43444
0.334881,0.302986
0.330473,0.220087
0.330816,0.279377
0.268395,0.301886
0.277089,0.442696
0.276622,0.476774
0.410306,0.302445
0.418212,0.39499
0.370513,0.491956
0.375528,0.507431
0.329716,0.512528
0.331155,0.672582
0.345464,0.780817
0.353595,0.820981
0.342889,0.485068
0.373654,0.712336
0.354734,0.862105
0.373412,0.871637
0.334241,0.456517
0.327359,0.43839
0.334617,0.304444
0.326964,0.217259
0.317125,0.267147
0.258505,0.302495
0.27459,0.444655
0.278416,0.484074
0.396068,0.283711
0.407783,0.390172
0.357435,0.484353
0.3621,0.498991
0.317648,0.507614
0.328783,0.676995
0.314079,0.825135
0.361525,0.827613
0.337984,0.481099
0.373852,0.715718
0.354162,0.866819
0.374196,0.871924
0.324434,0.454036
0.320424,0.437501
0.333798,0.302272
0.325105,0.213767
0.306756,0.257089
0.259226,0.301826
0.275586,0.43262
0.281272,0.477614
0.391575,0.276202
0.40714,0.374667
0.378106,0.462935
0.376311,0.48525
0.304499,0.491301
0.30936,0.683186
0.292576,0.881397
0.300317,0.868832
0.33429,0.476884
0.368511,0.700686
0.354205,0.864888
0.375122,0.872968
0.311004,0.459745
0.30779,0.442664
0.327881,0.298618
0.323002,0.210998
0.298155,0.246051
0.259888,0.300041
0.27433,0.420185
0.281444,0.470586
0.387851,0.270603
0.400303,0.370652
0.385332,0.444052
0.38076,0.467663
0.289398,0.491662
0.284549,0.704528
0.217034,1.00279
0.256422,0.907611
0.328788,0.475784
0.362479,0.686444
0.354223,0.860217
0.376419,0.872116
0.300067,0.465218
0.296213,0.446658
0.321974,0.292866
0.322423,0.20504
0.292841,0.233304
0.259648,0.302469
0.271385,0.417052
0.280172,0.469496
0.385606,0.267714
0.405549,0.360973
0.387305,0.43736
0.380799,0.463534
0.277277,0.486266
0.260701,0.726718
0.186831,1.05292
0.238007,0.915437
0.323499,0.476375
0.356258,0.68494
0.354189,0.860047
0.376711,0.874268
0.293934,0.467732
0.289436,0.447945
0.317017,0.283899
0.319157,0.192549
0.293828,0.221378
0.259279,0.305442
0.268094,0.413783
0.277073,0.467226
0.382137,0.262684
0.404758,0.351763
0.391592,0.429417
0.382504,0.455345
0.272342,0.477569
0.247353,0.739232
0.181112,1.06243
0.228282,0.915394
0.319452,0.476877
0.348917,0.673049
0.354236,0.85394
0.378575,0.870103
0.290407,0.46401
0.284437,0.436935
0.314804,0.261379
0.318095,0.172827
0.302826,0.21773
0.257366,0.290956
0.261748,0.404206
0.271863,0.461374
0.372984,0.271404
0.406083,0.344537
0.398475,0.434877
0.396232,0.46664
0.271575,0.465688
0.241549,0.759486
0.176573,1.03578
0.153342,0.989284
0.316229,0.477584
0.343991,0.669972
0.354358,0.850111
0.37977,0.868497
0.309176,0.445629
0.291862,0.421354
0.307551,0.237806
0.314139,0.150969
0.304138,0.212137
0.282082,0.300493
0.280537,0.415878
0.287784,0.471709
0.360748,0.250661
0.405915,0.336325
0.406992,0.438023
0.408091,0.477553
0.303231,0.441796
0.205387,0.577086
0.199217,0.80749
0.217527,0.818207
0.326802,0.464952
0.340317,0.667089
0.354575,0.846461
0.381054,0.865531
0.311804,0.427979
0.296219,0.400987
0.301417,0.214402
0.307412,0.124693
0.304638,0.207898
0.291352,0.30352
0.304082,0.41575
0.318154,0.467099
0.357009,0.244718
0.40628,0.33113
0.417904,0.438443
0.417816,0.480819
0.300439,0.422626
0.19149,0.580372
0.169774,0.793485
0.194286,0.836766
0.335666,0.454669
0.33735,0.664263
0.354777,0.843388
0.382018,0.863882
0.322966,0.408518
0.302559,0.3817
0.29707,0.197917
0.303065,0.106913
0.305042,0.204274
0.297682,0.305388
0.320664,0.4156
0.338087,0.463885
0.35563,0.239982
0.406209,0.326235
0.425109,0.438031
0.425476,0.48241
0.314556,0.41869
0.175283,0.550831
0.196507,0.821923
0.223444,0.832019
0.348163,0.448413
0.334742,0.662167
0.355017,0.840277
0.383147,0.86138
0.330836,0.395077
0.306887,0.368522
0.293751,0.184972
0.301727,0.0932008
0.305302,0.200372
0.302912,0.30704
0.330118,0.415252
0.349155,0.46198
0.351931,0.232678
0.40536,0.319965
0.431825,0.43303
0.432258,0.476927
0.32286,0.411236
0.170202,0.509857
0.187118,0.78415
0.219182,0.804852
0.354023,0.443982
0.332281,0.66079
0.35521,0.837701
0.383997,0.85976
0.334175,0.390296
0.309028,0.360731
0.290897,0.173559
0.301466,0.0813868
0.30549,0.196833
0.294167,0.289808
0.337559,0.404869
0.358304,0.447057
0.344832,0.220897
0.404104,0.313765
0.437001,0.427608
0.437175,0.471207
0.327129,0.420932
0.16572,0.485705
0.201305,0.74684
0.246035,0.778208
0.355354,0.442259
0.330171,0.660167
0.355374,0.835566
0.384731,0.858409
0.336747,0.385197
0.310441,0.354509
0.291156,0.167557
0.303041,0.0712692
0.305696,0.193677
0.292354,0.281981
0.341156,0.395492
0.362475,0.434725
0.34025,0.213329
0.402563,0.30823
0.440059,0.421391
0.440068,0.460225
0.331428,0.419158
0.168906,0.481862
0.221897,0.734653
0.266721,0.770015
0.356521,0.44073
0.328425,0.660402
0.355468,0.833866
0.38536,0.857264
0.337825,0.382692
0.310912,0.350596
0.290217,0.159926
0.305598,0.0638993
0.305917,0.190804
0.289178,0.276041
0.341966,0.38691
0.363362,0.423559
0.335429,0.205409
0.400354,0.302782
0.440362,0.414216
0.440712,0.449415
0.333097,0.421405
0.160016,0.454834
0.209558,0.69204
0.237825,0.747275
0.355257,0.440548
0.326888,0.661123
0.355456,0.83255
0.385883,0.856334
0.33763,0.381759
0.310596,0.348868
0.288423,0.1646
0.30837,0.0652746
0.305127,0.191367
0.282457,0.274892
0.295273,0.387193
0.3282,0.418089
0.331899,0.199639
0.397916,0.298299
0.437107,0.407398
0.437605,0.442259
0.333342,0.42421
0.15893,0.448154
0.210535,0.673687
0.249165,0.732164
0.352793,0.441314
0.325524,0.662562
0.354056,0.832665
0.38499,0.856614
0.336763,0.383501
0.311109,0.352955
0.30884,0.198908
0.316914,0.0733286
0.28477,0.25921
0.286725,0.250553
0.286257,0.362846
0.284299,0.385051
0.328915,0.19478
0.395628,0.295447
0.430844,0.40192
0.430464,0.437728
0.326172,0.446002
0.137971,0.448007
0.182002,0.664262
0.219359,0.729892
0.351747,0.443754
0.32412,0.664443
0.350524,0.834757
0.369173,0.86801
0.327318,0.395086
0.305834,0.361481
0.304483,0.196938
0.319901,0.0763401
0.280503,0.271131
0.290342,0.231499
0.270197,0.350109
0.248271,0.358213
0.326784,0.190939
0.391981,0.297262
0.416231,0.400652
0.415514,0.438128
0.311264,0.47161
0.148256,0.503605
0.200037,0.760492
0.223357,0.772383
0.344044,0.451836
0.321709,0.682668
0.343465,0.841953
0.356505,0.875289
0.320588,0.407045
0.302076,0.37359
0.313745,0.22042
0.322714,0.0845688
0.270749,0.304305
0.288245,0.204126
0.254225,0.335783
0.222205,0.336438
0.33301,0.206944
0.387573,0.304605
0.396054,0.406488
0.396655,0.44421
0.298979,0.49184
0.143549,0.505316
0.201195,0.725661
0.22975,0.780577
0.338182,0.458645
0.318297,0.685796
0.334661,0.847738
0.344172,0.883236
0.31654,0.414288
0.299899,0.380619
0.31956,0.233402
0.324578,0.0895308
0.264776,0.324055
0.288156,0.190716
0.243498,0.325898
0.206182,0.322849
0.338199,0.22311
0.372594,0.323407
0.371135,0.422661
0.373138,0.457133
0.292161,0.503771
0.13732,0.533349
0.19818,0.739975
0.226713,0.792609
0.333863,0.464184
0.314069,0.687886
0.323789,0.855189
0.335195,0.88912
0.304902,0.436956
0.292054,0.398526
0.327789,0.234282
0.325918,0.0920249
0.260168,0.339193
0.288308,0.17998
0.235411,0.318446
0.19326,0.313809
0.341105,0.229522
0.360687,0.331422
0.354759,0.427911
0.357997,0.460512
0.277494,0.521194
0.136463,0.625572
0.188967,0.80847
0.225591,0.824767
0.317059,0.484584
0.311779,0.690535
0.309598,0.869925
0.327362,0.887483
0.289684,0.459082
0.280089,0.413336
0.333572,0.220958
0.326602,0.0942488
0.258056,0.351336
0.288422,0.171222
0.228842,0.312451
0.184725,0.31048
0.342725,0.23146
0.353541,0.333138
0.34304,0.428839
0.346865,0.459962
0.265482,0.533144
0.216439,0.744111
0.29053,0.814541
0.27966,0.822807
0.298539,0.50003
0.303329,0.690182
0.294671,0.879754
0.309083,0.88287
0.277287,0.476758
0.269992,0.424877
0.333939,0.212925
0.326362,0.0964498
0.260097,0.352934
0.288837,0.164067
0.224495,0.307492
0.181514,0.311896
0.343244,0.23332
0.346473,0.335252
0.332697,0.430661
0.337007,0.460677
0.256981,0.540724
0.217728,0.77917
0.293258,0.828913
0.283346,0.833267
0.280881,0.514001
0.294408,0.689597
0.281404,0.888534
0.281455,0.885233
0.269257,0.488866
0.263449,0.433183
0.331377,0.195042
0.319547,0.0973196
0.258241,0.336749
0.291725,0.161138
0.222725,0.303111
0.181841,0.316119
0.34251,0.229141
0.339825,0.332707
0.324459,0.429663
0.329192,0.458748
0.250748,0.545643
0.251366,0.834786
0.31765,0.835015
0.301561,0.830902
0.269428,0.523508
0.275432,0.694815
0.264322,0.892425
0.256388,0.881155
0.263737,0.498633
0.259791,0.440688
0.326606,0.188716
0.307374,0.101454
0.257518,0.322772
0.294296,0.160274
0.222337,0.299861
0.183939,0.321818
0.350351,0.235655
0.316383,0.310908
0.311616,0.410579
0.316597,0.439945
0.245956,0.548224
0.266912,0.823788
0.340152,0.843264
0.316183,0.835814
0.267062,0.531489
0.267947,0.695297
0.249568,0.905294
0.237113,0.885123
0.26097,0.506467
0.258287,0.446753
0.322079,0.182678
0.296697,0.10324
0.258192,0.306542
0.297991,0.160927
0.225038,0.297718
0.189098,0.327518
0.352477,0.231805
0.297758,0.314204
0.292779,0.428111
0.297778,0.459044
0.243732,0.54837
0.277772,0.843337
0.347423,0.85302
0.318766,0.84324
0.268434,0.536585
0.262446,0.696712
0.242988,0.918889
0.228781,0.895493
0.264096,0.509294
0.261637,0.449933
0.32112,0.176874
0.278607,0.101505
0.258117,0.283384
0.310926,0.171144
0.233676,0.301325
0.200898,0.3339
0.356584,0.234631
0.285063,0.308405
0.281125,0.427976
0.286122,0.459682
0.244566,0.544072
0.281856,0.840366
0.353977,0.862432
0.3227,0.850066
0.282367,0.536465
0.258892,0.696884
0.239021,0.927063
0.227006,0.899345
0.263974,0.514198
0.264702,0.453911
0.320484,0.172296
0.256851,0.113923
0.256517,0.269557
0.317317,0.177821
0.248063,0.302261
0.220448,0.33308
0.359838,0.237331
0.279406,0.314087
0.276437,0.445587
0.28141,0.478892
0.243044,0.541936
0.283362,0.834486
0.35692,0.869738
0.323792,0.856051
0.285453,0.543423
0.259196,0.738978
0.236734,0.979732
0.228457,0.964841
0.265838,0.516089
0.269036,0.456122
0.320477,0.171677
0.245793,0.120682
0.254963,0.261918
0.322842,0.184672
0.26039,0.304018
0.235878,0.332923
0.362627,0.239951
0.277795,0.319071
0.268579,0.462979
0.273384,0.498145
0.245691,0.534385
0.284139,0.82819
0.355935,0.874685
0.316512,0.859487
0.288539,0.546437
0.255818,0.748843
0.235987,1.01402
